               0                0 
        0.000125    0.56625366211 
         0.00025    0.66567993164 
        0.000375    0.21627807617 
          0.0005    -0.4114074707 
        0.000625    -0.6999206543 
         0.00075    -0.4114074707 
        0.000875    0.21627807617 
           0.001    0.66567993164 
        0.001125    0.56625366211 
         0.00125                0 
        0.001375   -0.56625366211 
          0.0015   -0.66567993164 
        0.001625   -0.21627807617 
         0.00175     0.4114074707 
        0.001875     0.6999206543 
           0.002     0.4114074707 
        0.002125   -0.21627807617 
         0.00225   -0.66567993164 
        0.002375   -0.56625366211 
          0.0025                0 
        0.002625    0.56625366211 
         0.00275    0.66567993164 
        0.002875    0.21627807617 
           0.003    -0.4114074707 
        0.003125    -0.6999206543 
         0.00325    -0.4114074707 
        0.003375    0.21627807617 
          0.0035    0.66567993164 
        0.003625    0.56625366211 
         0.00375                0 
        0.003875   -0.56625366211 
           0.004   -0.66567993164 
        0.004125   -0.21627807617 
         0.00425     0.4114074707 
        0.004375     0.6999206543 
          0.0045     0.4114074707 
        0.004625   -0.21627807617 
         0.00475   -0.66567993164 
        0.004875   -0.56625366211 
           0.005                0 
        0.005125    0.56625366211 
         0.00525    0.66567993164 
        0.005375    0.21627807617 
          0.0055    -0.4114074707 
        0.005625    -0.6999206543 
         0.00575    -0.4114074707 
        0.005875    0.21627807617 
           0.006    0.66567993164 
        0.006125    0.56625366211 
         0.00625                0 
        0.006375   -0.56625366211 
          0.0065   -0.66567993164 
        0.006625   -0.21627807617 
         0.00675     0.4114074707 
        0.006875     0.6999206543 
           0.007     0.4114074707 
        0.007125   -0.21627807617 
         0.00725   -0.66567993164 
        0.007375   -0.56625366211 
          0.0075                0 
        0.007625    0.56625366211 
         0.00775    0.66567993164 
        0.007875    0.21627807617 
           0.008    -0.4114074707 
        0.008125    -0.6999206543 
         0.00825    -0.4114074707 
        0.008375    0.21627807617 
          0.0085    0.66567993164 
        0.008625    0.56625366211 
         0.00875                0 
        0.008875   -0.56625366211 
           0.009   -0.66567993164 
        0.009125   -0.21627807617 
         0.00925     0.4114074707 
        0.009375     0.6999206543 
          0.0095     0.4114074707 
        0.009625   -0.21627807617 
         0.00975   -0.66567993164 
        0.009875   -0.56625366211 
            0.01                0 
        0.010125    0.56625366211 
         0.01025    0.66567993164 
        0.010375    0.21627807617 
          0.0105    -0.4114074707 
        0.010625    -0.6999206543 
         0.01075    -0.4114074707 
        0.010875    0.21627807617 
           0.011    0.66567993164 
        0.011125    0.56625366211 
         0.01125                0 
        0.011375   -0.56625366211 
          0.0115   -0.66567993164 
        0.011625   -0.21627807617 
         0.01175     0.4114074707 
        0.011875     0.6999206543 
           0.012     0.4114074707 
        0.012125   -0.21627807617 
         0.01225   -0.66567993164 
        0.012375   -0.56625366211 
